Date,Price
1/16/2023,63
1/17/2023,63
1/18/2023,63
1/19/2023,63
1/20/2023,63
1/23/2023,63
1/24/2023,63
1/25/2023,63
1/26/2023,63
1/27/2023,63
1/30/2023,63
1/31/2023,62
2/1/2023,61.5
2/2/2023,62
2/3/2023,62
2/6/2023,62
2/7/2023,62
2/8/2023,62
2/9/2023,62
2/10/2023,62
2/13/2023,62.5
2/14/2023,62
2/15/2023,62.5
2/16/2023,62.5
2/17/2023,62.5
2/20/2023,62.5
2/21/2023,62.5
2/22/2023,62
2/23/2023,62
2/24/2023,62
2/27/2023,62
2/28/2023,62
3/1/2023,62
3/2/2023,62.5
3/3/2023,62.5
3/6/2023,62.5
3/7/2023,62.5
3/8/2023,63.5
3/9/2023,63.5
3/10/2023,63.5
3/13/2023,63.5
3/14/2023,63.5
3/15/2023,63.5
3/16/2023,63.5
3/17/2023,63.5
3/20/2023,63.5
3/21/2023,63.5
3/22/2023,63.5
3/23/2023,63.5
3/24/2023,63.5
3/27/2023,63.25
3/28/2023,63
3/29/2023,63.5
3/30/2023,63.5
3/31/2023,63.5
4/3/2023,63.5
4/4/2023,63.5
4/5/2023,63.5
4/6/2023,63.5
4/7/2023,63.5
4/10/2023,63.5
4/11/2023,63.5
4/12/2023,62.5
4/13/2023,62.5
4/14/2023,62.5
4/17/2023,62.5
4/18/2023,62.5
4/19/2023,63.5
4/20/2023,63.5
4/21/2023,63.5
4/24/2023,63.5
4/25/2023,63.5
4/26/2023,63.5
4/27/2023,63.5
4/28/2023,63.5
5/1/2023,63.5
5/2/2023,63.5
5/3/2023,64
5/4/2023,64
5/5/2023,64
5/8/2023,64
5/9/2023,64
5/10/2023,64.5
5/11/2023,64.5
5/12/2023,64.5
5/15/2023,64.5
5/16/2023,65
5/17/2023,65
5/18/2023,65
5/19/2023,65
5/22/2023,64.5
5/23/2023,64.5
5/24/2023,64.5
5/25/2023,64.5
5/26/2023,64.5
5/29/2023,64.5
5/30/2023,64.5
5/31/2023,64.5
6/1/2023,65.5
6/2/2023,65.5
6/5/2023,65.5
6/6/2023,65.5
6/7/2023,65.5
6/8/2023,64.5
6/9/2023,64.5
6/12/2023,64.5
6/13/2023,64.5
6/14/2023,64.75
6/15/2023,64.75
6/16/2023,64.5
6/19/2023,64.5
6/20/2023,65
6/21/2023,64.5
6/22/2023,64.5
6/23/2023,64.5
6/26/2023,65.5
6/27/2023,65.5
6/28/2023,64.5
6/29/2023,64.5
6/30/2023,64.5
7/3/2023,64.5
7/4/2023,64.5
7/5/2023,65
7/6/2023,65
7/7/2023,65
7/10/2023,65
7/11/2023,65
7/12/2023,65
7/13/2023,65
7/14/2023,65
7/17/2023,65.5
7/18/2023,65.5
7/19/2023,66
7/20/2023,67
7/21/2023,67.5
7/24/2023,67.5
7/25/2023,67
7/26/2023,67
7/27/2023,67
7/28/2023,67
7/31/2023,67
8/1/2023,67
8/2/2023,67.5
8/3/2023,67.5
8/4/2023,67.25
8/7/2023,67.25
8/8/2023,67.25
8/9/2023,67.25
8/10/2023,67.25
8/11/2023,67
8/14/2023,67
8/15/2023,65
8/16/2023,66
8/17/2023,67
8/18/2023,67
8/21/2023,67
8/22/2023,67
8/23/2023,67
8/24/2023,67
8/25/2023,67
8/28/2023,67
8/29/2023,67
8/30/2023,67
8/31/2023,67
9/1/2023,64
9/4/2023,64
9/5/2023,66
9/6/2023,66
9/7/2023,66
9/8/2023,66
9/11/2023,65
9/12/2023,64
9/13/2023,65
9/14/2023,64.5
9/15/2023,64.5
9/18/2023,64
9/19/2023,64
9/20/2023,64
9/21/2023,64
9/22/2023,63
9/25/2023,63
9/26/2023,63.5
9/27/2023,63.5
9/28/2023,62.5
9/29/2023,63
10/2/2023,63
10/3/2023,63
10/4/2023,62
10/5/2023,62
10/6/2023,62
10/9/2023,62
10/10/2023,62.5
10/11/2023,62
10/12/2023,63
10/13/2023,63
10/16/2023,62.5
10/17/2023,62
10/18/2023,63
10/19/2023,62
10/20/2023,62
10/23/2023,62
10/24/2023,64
10/25/2023,66
10/26/2023,66.25
10/27/2023,66
10/30/2023,66.5
10/31/2023,67
11/1/2023,66
11/2/2023,67
11/3/2023,67
11/6/2023,67
11/7/2023,66
11/8/2023,67
11/9/2023,67
11/10/2023,67
11/13/2023,66.5
11/14/2023,65.5
11/15/2023,65.5
11/16/2023,65
11/17/2023,65
11/20/2023,65
11/21/2023,65.5
11/22/2023,66
11/23/2023,66
11/24/2023,66
11/27/2023,66
11/28/2023,66.25
11/29/2023,66.25
11/30/2023,66.25
12/1/2023,66.25
12/4/2023,66.5
12/5/2023,66.5
12/6/2023,66.5
12/7/2023,66.5
12/8/2023,65.5
12/11/2023,65.5
12/12/2023,65.5
12/13/2023,64.5
12/14/2023,63.5
12/15/2023,63.5
12/18/2023,63.5
12/19/2023,63.5
12/20/2023,63.5
12/21/2023,63.5
12/22/2023,63.5
12/25/2023,63.5
12/26/2023,63.5
12/27/2023,63.5
12/28/2023,63.5
12/29/2023,63.5
1/1/2024,63.5
1/2/2024,64
1/3/2024,63.5
1/4/2024,63.5
1/5/2024,65
1/8/2024,65
1/9/2024,65
1/10/2024,66
1/11/2024,66
1/12/2024,67
1/15/2024,67
1/16/2024,67
1/17/2024,67
1/18/2024,67
1/19/2024,67
1/22/2024,67
1/23/2024,67
1/24/2024,67
1/25/2024,67
1/26/2024,67
1/29/2024,67
1/30/2024,67
1/31/2024,67
2/1/2024,67
2/2/2024,67
2/5/2024,67
2/6/2024,67
2/7/2024,67
2/8/2024,67.5
2/9/2024,67.5
2/12/2024,67.5
2/13/2024,67.5
2/14/2024,67.5
2/15/2024,66.5
2/16/2024,66.5
2/19/2024,66.5
2/20/2024,66.5
2/21/2024,66.5
2/22/2024,66
2/23/2024,67
2/26/2024,67
2/27/2024,67
2/28/2024,67
2/29/2024,67.5
3/1/2024,67.5
3/4/2024,67.5
3/5/2024,67.5
3/6/2024,68
3/7/2024,67.5
3/8/2024,69
3/11/2024,68.5
3/12/2024,68.5
3/13/2024,69
3/14/2024,68
3/15/2024,68
3/18/2024,69
3/19/2024,69
3/20/2024,69
3/21/2024,69
3/22/2024,69
3/25/2024,69
3/26/2024,69
3/27/2024,69
3/28/2024,69
3/29/2024,69
4/1/2024,69
4/2/2024,69
4/3/2024,69
4/4/2024,69
4/5/2024,69
4/8/2024,68
4/9/2024,67.5
4/10/2024,68
4/11/2024,68
4/12/2024,68
4/15/2024,68
4/16/2024,68
4/17/2024,68
4/18/2024,68
4/19/2024,68
4/22/2024,66.5
4/23/2024,67
4/24/2024,67
4/25/2024,66.5
4/26/2024,67
4/29/2024,67
4/30/2024,67
5/1/2024,67
5/2/2024,68.5
5/3/2024,68.5
5/6/2024,68.5
5/7/2024,69.5
5/8/2024,69
5/9/2024,68.5
5/10/2024,68.5
5/13/2024,68.5
5/14/2024,68.5
5/15/2024,68.5
5/16/2024,69
5/17/2024,70
5/20/2024,70
5/21/2024,70
5/22/2024,71
5/23/2024,70
5/24/2024,69.5
5/27/2024,69.5
5/28/2024,69.5
5/29/2024,70
5/30/2024,70
5/31/2024,70
6/24/2024,70
6/25/2024,70
6/26/2024,70
6/27/2024,70
8/9/2024,81
8/12/2024,74
8/13/2024,74
8/21/2024,76
12/11/2024,70.5
12/16/2024,70
9/5/2025,94
9/9/2025,94.06
10/3/2025,95
